709,1,3
299,0,2
757,35,1
661,12,3
746,20,1
984,39,2
36,48,2
51,43,2
811,14,2
631,49,3
133,5,3
484,11,2
135,36,3
410,18,4
760,44,3
31,46,2
707,40,2
350,1,4
24,5,2
820,22,4
656,39,3
495,46,3
439,24,2
700,39,1
762,40,2
593,51,2
723,30,4
578,0,3
460,48,1
778,33,4
636,8,1
181,11,2
906,23,1
173,47,3
444,43,1
279,12,1
147,21,3
62,17,1
841,49,3
737,3,2
578,48,3
687,18,2
856,12,1
466,0,2
78,21,2
873,38,4
335,40,3
366,18,3
190,24,4
508,18,5
626,7,4
659,42,4
493,48,3
492,38,3
572,46,4
575,14,3
461,15,3
6,21,3
125,34,2
142,0,3
14,20,3
146,49,4
177,11,2
927,34,1
836,42,3
886,33,4
656,1,2
737,40,3
337,33,2
161,46,4
173,9,3
286,10,4
149,46,3
362,20,1
3,51,3
23,6,1
427,9,4
637,9,3
834,6,2
226,9,3
374,51,4
672,38,3
171,20,2
55,33,2
330,5,4
524,4,2
622,33,3
442,7,4
409,23,3
572,20,2
977,28,3
371,24,2
314,26,1
673,26,3
38,29,1
312,35,3
90,24,3
134,15,1
769,27,3
50,2,2
227,26,2
24,4,2
387,15,1
439,46,3
756,47,3
39,8,3
233,13,3
512,27,2
541,22,2
578,13,4
735,32,3
926,15,2
580,10,4
745,42,2
961,35,1
962,38,2
320,48,3
861,25,3
540,18,2
253,3,1
496,21,1
775,19,1
164,21,3
644,41,3
320,39,1
206,23,3
844,17,2
253,17,2
873,16,4
791,37,2
660,39,2
805,40,2
189,25,1
782,40,3
525,31,3
178,37,4
805,3,2
218,0,3
402,18,3
117,25,1
134,23,1
920,6,3
309,22,1
838,10,2
804,31,3
73,3,3
16,48,3
85,20,2
827,13,1
493,6,3
698,5,3
971,19,1
119,38,2
611,31,1
813,18,2
79,43,2
683,27,1
0,0,3
260,28,4
294,9,1
347,31,4
747,19,1
20,36,4
555,8,3
949,48,2
873,30,1
350,30,3
63,26,2
424,26,3
282,9,2
630,15,4
388,35,5
930,41,3
195,2,2
436,33,4
58,42,2
308,18,3
0,4,2
177,31,3
105,21,1
106,48,2
997,19,3
858,0,2
23,36,3
766,10,1
66,45,2
19,4,1
794,23,3
81,39,3
586,7,3
417,17,1
0,13,3
888,28,3
512,11,4
626,12,2
111,46,5
804,38,3
830,21,1
568,29,3
639,48,2
366,32,1
358,9,2
284,9,4
382,46,2
920,45,3
144,46,2
907,7,3
64,38,2
484,17,4
282,16,4
492,51,3
175,39,2
900,46,1
655,12,2
223,40,1
786,45,2
416,2,1
657,8,1
773,32,4
257,8,3
863,34,4
607,28,2
679,3,3
823,19,2
98,44,1
196,50,3
230,36,3
370,10,3
967,34,4
184,23,3
848,9,1
480,15,1
1,19,2
684,16,4
218,31,3
104,45,3
324,40,1
486,49,3
236,41,4
202,43,2
604,41,1
474,48,1
81,29,2
378,9,1
587,49,2
316,35,3
482,49,2
579,30,1
717,49,2
577,49,3
508,44,3
584,41,3
163,27,3
322,10,3
28,25,2
361,7,2
874,26,2
827,39,3
425,14,3
731,1,2
528,41,2
195,47,2
610,7,3
337,3,2
244,26,3
559,18,1
236,23,3
224,21,2
622,5,2
137,8,1
332,7,5
480,8,2
748,22,3
694,33,1
951,3,2
918,5,4
688,2,4
13,19,2
222,0,3
885,23,3
155,1,1
850,7,2
25,45,4
247,9,2
231,10,3
865,33,4
404,43,2
229,4,4
968,4,2
744,26,3
818,3,2
263,13,3
772,32,2
480,28,2
303,31,1
496,3,4
844,46,2
583,20,2
618,48,3
633,18,2
706,48,1
278,2,1
444,30,2
269,46,1
677,23,1
579,23,2
58,28,1
40,30,1
19,38,2
553,43,1
660,23,2
917,8,3
203,9,1
482,2,2
837,4,3
105,46,2
40,51,4
12,13,2
602,20,3
15,30,2
308,11,1
96,13,2
906,1,4
163,50,3
554,4,2
687,3,5
306,47,2
878,1,3
708,27,3
535,51,3
263,4,2
656,7,2
298,2,4
75,38,3
525,9,2
448,33,2
44,10,2
699,16,4
58,36,2
716,9,2
6,37,3
995,41,3
114,28,2
221,43,2
276,0,2
645,41,4
117,40,1
349,26,1
123,40,4
116,51,3
420,10,1
351,9,2
117,1,3
480,42,2
64,12,3
487,50,1
64,14,1
779,6,3
708,8,2
243,21,2
171,44,3
12,8,3
592,9,5
807,44,2
947,21,3
401,37,4
863,31,1
77,9,4
806,14,2
387,12,3
167,21,3
880,28,3
883,45,3
744,19,3
675,5,4
975,24,3
259,3,3
971,51,3
725,3,2
457,47,3
156,36,3
997,16,1
591,46,3
879,22,3
50,40,1
506,4,2
794,47,1
995,43,3
646,39,3
856,0,3
745,23,5
72,7,1
743,14,2
268,1,3
914,40,3
312,4,4
778,48,4
42,22,5
586,37,3
870,39,1
389,45,2
593,24,3
138,21,3
882,25,3
581,32,4
694,38,3
679,15,1
823,10,3
961,5,3
292,6,4
46,39,2
124,51,3
347,29,2
816,18,3
25,32,4
424,33,4
477,25,3
289,27,3
859,10,3
972,38,5
225,45,1
431,20,2
604,16,4
736,8,3
567,5,3
296,6,2
665,48,4
711,1,1
112,9,2
399,22,2
362,2,1
551,37,1
319,23,2
66,27,4
66,36,1
836,50,2
753,16,3
759,22,3
364,49,3
479,26,2
416,0,4
72,15,3
881,13,1
104,28,3
444,39,4
829,48,3
461,30,4
700,34,3
26,11,2
79,38,3
293,49,3
210,6,2
552,7,3
582,28,2
10,13,2
32,18,3
46,0,1
557,50,3
793,37,4
472,42,3
532,38,2
260,31,3
224,2,4
686,26,1
830,50,3
240,39,2
211,24,4
205,39,1
829,21,3
290,47,1
620,2,1
0,18,3
44,5,2
591,29,5
243,44,3
953,31,3
791,1,1
636,37,4
222,11,3
980,25,3
225,39,3
525,2,3
315,37,3
189,31,4
961,0,4
1000,1,4
463,36,3
296,1,2
428,34,4
49,41,2
621,43,4
35,16,2
510,31,4
378,16,3
784,1,4
381,45,3
807,42,3
516,2,1
517,15,1
379,6,3
396,45,2
568,46,4
622,34,2
822,49,3
486,12,3
613,18,4
468,8,3
732,37,3
304,11,2
936,4,3
581,46,2
410,23,2
495,12,3
856,17,2
780,24,4
207,44,3
870,33,4
915,31,3
976,37,4
586,46,3
205,46,2
695,36,1
322,3,2
383,22,5
54,49,2
497,30,4
91,39,2
21,46,3
733,25,2
99,10,1
758,9,4
634,7,3
831,7,3
181,18,3
715,2,3
730,46,3
11,8,4
159,26,1
143,0,3
938,41,3
23,47,1
813,2,4
747,1,4
691,47,4
881,5,3
434,35,2
840,1,3
80,33,2
557,41,3
798,2,2
657,51,4
910,24,1
69,11,3
906,44,3
181,35,2
724,9,2
734,15,3
111,11,2
565,20,1
454,19,3
960,17,3
739,48,3
674,5,2
427,44,3
855,5,4
61,30,2
555,5,5
86,33,1
42,30,5
60,3,2
131,22,2
868,48,1
520,41,4
803,43,4
872,46,1
605,51,3
682,41,3
285,15,3
22,43,3
684,13,1
451,7,2
960,20,2
581,4,1
709,10,3
170,21,3
764,42,2
3,7,2
416,45,2
84,36,2
677,40,3
533,35,4
335,38,1
912,10,3
877,30,2
637,14,1
369,3,3
100,9,1
819,31,3
718,8,2
310,46,3
615,16,4
461,22,1
177,51,4
785,8,2
774,28,2
153,39,1
155,49,3
550,37,1
627,1,3
430,25,3
203,11,1
753,13,3
685,2,3
920,1,2
809,36,3
173,26,3
632,37,2
416,11,1
679,47,2
569,44,4
404,33,2
887,49,2
110,23,2
90,41,2
999,11,3
379,44,3
195,17,2
160,50,4
409,8,3
614,7,4
780,35,1
707,18,2
756,3,2
731,51,2
24,15,2
857,26,3
210,13,2
396,2,3
484,33,4
663,6,2
647,30,3
193,37,1
942,28,3
259,41,1
527,44,2
543,46,2
340,41,2
665,23,3
44,11,2
418,17,3
793,15,4
421,47,1
730,47,1
521,46,2
660,44,3
186,11,3
903,10,2
412,49,3
933,31,3
57,17,3
264,19,2
508,38,4
411,33,2
773,44,1
250,44,3
369,32,4
102,7,3
632,41,4
629,27,2
373,45,2
504,45,1
621,7,3
480,5,2
492,9,2
188,27,2
417,49,2
568,32,4
194,40,4
643,46,3
921,12,1
202,35,3
879,42,3
756,9,2
739,27,2
584,38,3
249,13,2
496,41,3
470,47,1
272,48,4
304,46,2
194,39,1
665,34,2
172,7,2
8,32,2
933,47,4
682,34,1
309,26,1
682,24,3
46,7,1
119,2,4
564,23,3
630,9,4
802,47,3
628,20,4
178,17,1
517,9,2
129,40,3
128,12,3
7,24,4
986,48,4
344,4,2
763,27,2
615,43,3
36,23,4
400,14,2
436,11,4
83,6,3
52,33,3
286,13,3
237,8,3
778,28,4
768,9,2
591,44,2
457,20,4
651,36,3
693,20,3
782,0,3
974,45,3
322,33,3
871,0,4
22,31,2
831,14,4
988,8,2
360,3,1
502,43,3
116,25,3
786,43,3
908,17,3
638,18,4
381,26,1
984,45,4
865,27,2
766,7,1
784,18,3
812,25,2
4,24,5
706,43,3
53,19,2
101,29,2
880,44,2
829,14,4
510,10,2
591,23,1
789,23,2
735,2,2
74,45,3
882,20,3
437,24,3
998,3,1
28,43,3
191,43,1
395,9,2
80,38,3
404,46,3
705,33,1
578,47,1
911,38,4
77,7,2
529,41,1
190,44,1
966,26,2
964,7,1
932,18,2
687,36,1
498,19,1
763,34,2
84,47,2
425,11,1
294,36,4
78,28,2
56,48,3
917,7,3
44,16,2
530,51,2
297,21,2
369,24,3
417,39,3
263,10,2
275,48,3
597,37,4
347,9,3
284,45,3
663,4,3
976,1,3
935,49,2
991,21,3
68,6,4
721,12,4
965,15,3
53,18,2
451,17,1
658,35,3
458,32,2
928,24,3
660,38,3
397,19,2
843,0,3
153,6,2
207,3,3
674,14,2
362,34,1
912,5,3
555,43,3
276,8,2
384,3,2
402,16,3
681,38,2
394,32,2
593,11,1
645,1,1
875,16,1
580,38,3
312,3,3
679,29,4
719,11,2
164,38,4
40,43,1
887,37,3
51,20,3
432,10,1
998,13,2
538,14,3
858,11,3
660,5,3
47,40,2
210,48,2
970,2,3
239,45,2
230,43,2
514,34,1
830,51,1
563,19,2
133,6,3
647,27,1
831,23,2
739,40,3
330,33,2
155,6,1
405,31,2
374,34,4
483,24,2
92,4,2
544,21,2
549,8,1
464,7,2
534,48,3
470,21,2
794,32,3
524,20,3
472,26,3
85,13,3
211,37,4
380,33,2
196,16,1
916,41,2
907,45,2
921,1,1
0,15,1
745,36,4
379,23,1
277,17,1
281,21,4
895,12,3
640,12,3
965,16,2
427,25,3
12,45,4
589,49,2
467,48,3
428,3,3
462,10,2
397,17,1
212,18,2
73,23,1
488,51,3
629,49,2
670,49,2
859,49,2
731,10,3
795,35,3
432,32,5
337,50,3
51,25,4
275,16,3
935,50,4
497,1,3
755,24,3
408,26,3
884,24,3
42,39,4
276,11,3
390,18,2
151,36,3
902,4,2
286,31,3
718,25,4
802,8,1
814,41,2
170,45,2
145,47,3
902,42,3
367,12,3
260,13,3
662,39,1
542,16,1
232,27,4
987,44,5
209,38,1
256,24,3
917,34,3
469,44,4
193,21,1
866,12,4
602,41,4
41,28,1
233,29,2
54,15,1
38,16,3
584,0,2
308,25,3
189,44,1
16,12,2
498,47,1
224,51,2
597,3,2
92,16,5
768,36,1
579,41,2
691,51,3
899,16,5
636,49,2
730,34,3
564,41,2
402,40,5
826,10,4
512,32,3
908,28,3
127,15,3
495,20,2
562,19,2
994,43,2
729,29,2
964,32,1
754,18,3
162,46,4
461,36,3
663,47,3
271,13,3
770,12,1
571,21,3
465,18,1
892,26,1
109,34,2
155,4,3
137,4,2
249,48,4
432,4,3
144,43,3
944,51,3
342,16,2
396,36,2
607,33,1
645,42,3
603,46,3
899,5,4
528,27,1
686,20,2
406,31,2
829,40,2
30,38,4
306,17,3
635,33,4
319,39,3
238,15,3
522,0,3
567,12,4
940,32,3
459,47,3
294,21,3
758,47,2
172,15,3
669,27,2
743,2,4
252,33,4
655,22,2
903,29,2
889,25,2
890,5,3
741,29,3
658,12,3
690,38,2
354,7,4
867,31,4
861,45,3
988,46,3
282,5,4
227,7,3
461,29,1
480,25,3
347,4,1
323,47,2
361,17,3
382,48,2
620,27,4
374,32,4
891,40,3
930,32,3
291,34,3
603,2,2
21,45,1
954,30,1
162,14,2
267,11,1
410,19,5
249,15,2
15,0,3
259,35,2
379,25,3
590,24,3
732,45,4
740,48,3
978,10,2
817,48,2
734,47,3
114,25,3
328,5,4
662,24,2
136,39,2
990,30,3
246,18,1
202,48,1
472,17,2
625,8,2
890,46,1
317,43,4
584,45,2
169,30,3
973,25,1
634,20,3
963,20,2
743,38,3
159,34,2
832,48,3
1,7,3
843,16,2
771,39,1
897,27,4
986,37,4
847,44,4
284,14,2
321,1,3
37,23,4
724,46,3
178,35,3
433,25,4
111,13,3
967,24,1
617,22,3
684,38,1
709,9,3
984,6,3
212,40,2
917,12,3
532,28,2
37,28,2
936,25,4
902,15,2
515,15,2
107,4,1
204,46,3
758,31,2
347,32,4
862,46,3
97,4,1
422,31,4
813,31,2
577,32,3
222,44,4
467,44,2
80,30,2
642,30,2
803,22,3
708,47,3
375,16,2
747,49,1
697,29,4
962,44,1
941,24,4
609,29,4
765,45,3
587,44,3
153,38,2
409,9,5
229,19,3
47,17,3
590,29,4
519,32,1
139,27,1
305,40,3
792,28,4
772,15,3
946,51,1
21,50,3
264,33,3
794,51,1
152,35,4
917,31,2
798,38,2
281,46,3
482,48,1
101,47,3
770,48,2
569,3,2
783,11,4
151,7,2
720,33,2
74,36,4
779,36,3
347,39,4
593,8,3
831,48,2
839,48,4
655,9,2
164,17,2
851,48,1
495,13,1
751,16,2
868,32,2
596,16,2
136,14,1
178,39,3
706,41,3
512,9,3
134,28,3
449,44,4
461,17,3
138,19,2
284,37,3
633,36,3
422,15,4
477,31,2
909,36,3
287,37,3
464,48,2
556,45,2
817,44,1
317,8,4
432,22,2
128,20,3
204,30,3
200,23,2
896,37,1
459,1,2
988,44,2
419,43,4
522,32,1
468,45,2
494,9,2
405,48,3
223,6,4
176,3,2
947,43,4
314,39,3
449,3,2
705,35,2
967,23,2
714,4,3
785,30,1
575,28,3
451,3,3
137,33,2
543,16,1
997,8,3
840,13,3
575,20,3
378,42,3
78,8,3
0,36,2
471,3,4
77,19,4
976,13,3
221,29,1
843,32,2
865,15,3
712,27,4
225,41,4
269,43,1
367,48,3
867,19,1
327,4,1
939,26,2
957,25,3
923,50,3
711,18,2
341,24,1
176,39,2
831,16,2
763,51,3
234,18,3
542,27,3
270,10,2
742,5,3
528,44,4
963,51,3
483,2,2
295,25,4
647,21,2
966,51,3
759,16,3
913,31,3
680,17,4
656,31,2
83,32,2
710,8,3
17,50,2
488,48,3
19,12,1
200,31,2
537,47,1
881,21,2
327,6,2
166,24,3
330,47,2
56,2,1
61,46,3
932,24,2
822,37,3
197,17,2
91,9,3
801,0,2
566,50,1
428,17,3
643,3,3
141,34,3
518,16,2
170,4,3
905,13,2
594,47,2
910,29,3
366,50,2
57,24,1
868,40,3
207,21,2
833,15,1
329,19,3
936,13,1
536,38,3
386,18,2
105,40,2
652,49,2
99,36,3
190,30,2
424,39,3
437,42,1
214,46,3
366,12,3
315,16,4
206,36,3
286,50,2
991,6,2
260,44,5
59,48,3
332,16,3
210,23,1
500,6,3
566,12,3
499,0,4
640,6,3
734,23,3
512,28,3
916,21,2
83,23,5
825,46,4
251,30,1
900,48,2
704,26,2
47,33,1
512,43,3
69,38,2
416,23,2
664,6,3
4,48,3
483,37,4
935,24,2
211,17,1
748,46,3
249,21,2
695,20,1
344,9,2
98,13,1
564,18,2
334,28,2
322,9,4
396,31,2
930,33,1
23,24,4
594,39,2
156,48,2
265,36,3
336,44,2
31,4,3
437,8,3
144,7,2
174,36,1
88,31,2
954,17,4
184,10,5
821,6,3
8,7,4
881,10,3
789,4,3
861,48,3
865,51,2
130,33,4
281,51,3
151,2,2
780,51,3
733,16,2
163,3,2
161,31,2
849,7,2
251,3,1
402,20,3
211,39,2
149,18,3
538,0,2
556,37,3
393,16,3
138,31,4
190,41,3
259,49,1
590,51,3
37,40,4
796,20,1
187,15,3
458,27,2
982,14,2
923,28,5
161,11,1
286,34,3
573,23,4
47,48,3
717,32,2
124,17,3
365,1,4
98,51,2
406,33,2
502,32,2
507,7,1
268,23,1
37,33,2
151,19,2
428,47,3
690,39,2
953,9,2
380,9,3
57,13,2
66,49,3
318,13,4
184,42,3
415,36,2
142,4,3
553,44,2
745,45,4
2,8,1
49,16,2
7,12,4
882,6,4
459,45,3
600,2,2
89,15,2
310,27,5
384,47,2
135,40,2
37,32,2
148,32,4
144,22,3
827,44,3
44,27,2
564,8,3
608,31,1
697,6,3
270,2,2
807,35,3
161,27,3
528,21,1
437,47,3
523,34,3
322,21,3
27,33,2
890,2,1
100,16,2
282,44,3
986,5,3
251,14,2
101,30,3
910,14,3
621,9,3
337,49,3
141,20,2
637,37,1
199,28,3
379,37,3
367,4,2
466,39,4
790,26,4
972,20,4
76,36,2
186,0,2
651,39,2
42,38,3
76,34,2
980,51,4
135,46,4
256,34,4
41,24,2
140,0,2
632,33,2
679,6,2
110,51,1
161,13,3
573,49,2
89,46,3
525,44,1
433,37,2
928,26,1
131,49,3
52,30,4
383,37,4
734,6,2
713,38,3
56,17,2
782,5,3
757,33,2
868,8,3
333,36,4
626,14,1
210,37,2
148,44,2
868,51,1
512,22,3
102,2,3
505,35,3
922,23,1
306,25,2
720,26,3
799,33,2
937,35,2
317,50,2
695,19,3
543,27,4
99,31,1
845,51,3
935,26,2
19,43,1
533,15,2
733,37,2
462,19,4
569,17,3
854,30,3
613,27,3
688,47,2
266,29,2
662,38,2
139,3,2
429,35,3
164,41,5
605,16,4
395,48,2
943,37,1
59,46,2
334,49,2
417,2,2
988,21,3
911,31,3
656,17,3
489,9,4
995,17,2
583,37,5
430,31,2
928,8,4
712,51,3
70,8,2
867,39,4
10,48,1
199,14,2
616,32,2
317,49,4
894,1,3
42,36,3
553,40,2
846,22,2
849,42,3
190,51,1
446,30,3
381,13,3
958,13,1
935,12,2
971,47,3
632,27,1
822,11,1
655,50,3
431,46,2
725,49,2
941,28,4
511,21,4
883,32,3
4,7,1
257,35,2
710,37,2
666,40,1
933,6,2
56,1,4
788,10,4
8,29,2
6,49,3
900,40,3
821,42,2
695,4,1
252,35,4
966,24,2
632,1,2
915,30,3
341,44,2
510,6,3
713,9,2
215,25,3
210,8,3
266,17,2
965,49,4
516,12,2
159,44,1
782,24,2
305,1,2
263,35,3
29,49,1
618,41,4
411,31,3
835,14,2
855,36,1
815,24,2
215,38,3
274,33,3
800,33,1
318,22,2
740,8,3
754,35,1
570,45,2
877,36,2
39,5,2
960,8,1
489,28,2
470,45,2
824,17,3
840,23,3
43,32,3
883,14,2
370,20,1
494,37,2
738,28,1
138,7,3
811,0,2
112,41,3
137,41,3
683,42,3
318,28,3
947,20,3
998,37,3
225,38,3
503,21,2
649,11,2
51,27,1
317,24,1
47,44,2
8,35,3
100,46,1
107,23,2
87,10,3
995,37,1
680,10,1
349,30,2
420,50,2
741,30,1
476,45,3
559,1,3
932,47,4
366,40,4
802,2,3
741,1,3
73,33,3
179,45,2
602,36,2
968,41,1
819,10,2
394,33,4
491,33,3
85,43,4
208,21,4
561,50,3
345,41,3
164,39,2
810,10,3
923,49,2
77,15,4
535,15,3
202,26,2
820,28,2
107,6,2
40,20,2
788,11,1
211,4,2
3,44,2
646,42,2
946,37,2
624,9,1
259,5,3
63,12,3
395,44,4
243,7,3
876,23,4
973,46,2
121,18,2
527,2,2
781,50,3
446,17,1
336,41,3
403,10,1
675,0,2
61,15,3
671,16,3
643,30,2
709,44,3
420,30,3
941,38,4
61,33,3
626,15,1
663,1,1
283,31,3
82,0,3
49,38,2
229,8,1
548,12,2
456,38,4
512,18,3
955,49,2
740,50,3
614,16,2
368,13,5
686,31,1
793,50,1
122,16,2
70,29,3
262,18,1
803,28,3
325,4,4
82,28,3
121,7,4
577,40,2
405,27,2
852,15,3
324,24,3
53,6,3
216,38,2
641,21,3
398,0,3
93,0,2
469,29,3
695,47,1
604,37,4
698,6,2
496,35,1
334,22,1
440,3,3
514,27,2
501,39,3
900,44,2
960,41,2
174,11,4
83,34,1
94,14,1
746,3,4
991,40,2
479,8,2
548,11,3
1000,20,3
455,9,4
231,48,4
953,22,1
982,26,1
273,41,2
767,48,1
755,3,3
632,15,3
463,42,3
760,22,2
421,42,2
61,24,2
59,29,3
113,18,1
331,28,2
153,25,3
570,39,3
403,23,3
556,28,1
442,38,2
44,6,1
893,46,3
62,46,1
666,12,1
322,45,4
72,31,4
192,10,3
908,39,3
154,37,3
862,13,2
414,47,1
21,32,4
492,15,1
765,34,2
319,5,2
230,6,2
891,19,2
433,36,3
72,44,2
669,29,2
685,20,2
809,16,2
816,49,4
465,21,3
169,16,1
575,38,4
639,14,2
778,43,1
170,15,2
362,21,3
14,25,1
486,23,1
663,22,2
341,42,1
68,47,1
28,38,1
928,18,3
245,38,1
860,23,2
993,30,3
25,39,2
347,51,3
153,50,2
168,12,3
386,25,1
487,14,2
53,3,3
94,5,2
389,22,4
937,47,3
53,41,1
69,12,5
435,14,1
83,38,1
820,48,4
604,11,1
809,46,2
839,13,3
166,28,1
132,13,3
737,20,3
621,31,4
130,20,3
42,5,3
857,20,2
32,30,2
366,9,4
315,44,3
291,49,4
103,3,1
973,27,3
376,35,2
904,36,1
243,29,2
554,8,3
471,21,1
414,9,3
593,45,4
847,19,3
871,23,4
222,17,2
765,40,4
451,25,3
197,25,1
94,47,3
156,16,2
145,8,2
834,37,2
452,27,2
750,6,3
182,1,2
854,51,4
382,44,3
961,45,2
693,12,1
481,21,3
118,1,2
697,12,1
313,40,3
551,19,4
67,24,4
661,42,2
29,4,2
707,7,2
851,9,5
437,51,3
517,0,4
676,17,3
399,33,3
909,2,2
364,41,3
35,25,2
39,34,1
354,3,2
391,11,2
393,11,3
124,19,2
928,35,2
859,42,1
642,7,4
445,35,1
941,47,3
535,38,3
220,23,1
313,46,4
11,15,1
238,40,4
205,24,3
803,48,3
101,5,2
235,19,2
190,22,1
609,9,2
867,9,3
694,17,2
737,44,4
493,46,2
100,21,1
795,3,2
30,47,2
182,13,1
284,17,1
618,10,2
239,40,3
508,13,3
847,36,4
987,2,3
907,24,1
382,13,2
851,15,2
91,50,1
302,13,2
339,50,2
898,16,2
116,29,2
683,51,3
463,37,2
129,7,2
734,9,3
655,46,3
783,26,2
31,8,2
62,24,2
887,12,2
858,25,2
837,25,2
47,0,2
970,33,2
539,29,3
462,27,2
496,48,3
149,7,2
17,48,1
686,16,2
282,31,2
507,38,3
61,17,2
146,29,3
99,35,4
16,16,3
121,41,2
66,5,1
87,40,2
743,30,2
980,31,3
855,49,5
143,39,3
713,10,2
431,40,1
554,12,3
134,33,2
735,21,3
74,42,1
464,49,3
457,0,2
157,31,2
492,27,2
828,25,3
263,29,2
8,0,2
105,44,3
557,44,1
692,44,3
236,32,1
209,15,2
605,26,3
926,36,1
409,28,2
172,2,2
375,27,3
987,36,2
503,10,1
344,15,2
199,48,5
395,8,3
666,19,2
690,48,4
452,17,2
92,18,2
502,30,4
867,28,2
974,5,2
343,12,2
866,18,1
608,18,2
490,15,3
661,11,1
836,18,3
28,31,3
224,10,1
374,23,3
30,18,3
32,42,4
940,18,1
718,24,3
702,13,1
408,32,3
1000,44,5
234,36,3
630,16,1
992,34,2
874,36,4
523,5,3
481,31,3
794,46,2
143,11,1
114,13,3
248,11,3
880,7,4
536,8,2
873,12,3
555,27,3
767,31,3
380,23,2
707,8,4
288,30,2
215,2,3
916,45,4
402,1,2
6,43,2
889,1,3
533,12,1
699,12,1
199,47,2
154,12,2
330,21,2
460,51,4
764,37,1
397,20,4
586,42,3
341,47,2
774,19,3
923,51,2
817,26,4
384,17,2
705,14,2
77,22,1
573,4,2
309,49,3
899,7,1
39,10,5
339,48,4
965,9,3
506,20,2
126,5,3
833,48,4
144,5,2
569,43,3
658,9,4
914,44,2
825,38,3
858,45,2
852,39,2
527,16,3
857,42,3
419,50,3
386,24,1
671,41,2
232,7,3
751,3,4
168,14,1
816,44,3
3,15,1
787,27,2
630,37,3
866,38,3
262,1,2
886,37,4
177,41,3
626,51,3
82,11,2
505,41,2
732,11,3
143,45,1
715,42,1
778,13,4
438,40,4
317,42,1
491,15,4
60,36,5
418,29,4
35,0,2
663,33,1
358,0,3
950,1,5
984,12,2
750,47,2
716,43,2
759,9,3
269,30,2
837,36,3
92,6,1
563,36,3
739,16,2
893,30,4
59,19,2
258,33,2
426,23,2
323,36,2
442,11,3
459,23,3
291,44,2
974,28,4
209,3,2
297,27,1
67,9,3
701,50,4
302,37,1
141,45,2
366,35,2
948,17,4
725,25,3
935,35,3
819,40,3
747,32,1
765,13,2
36,2,2
537,15,3
49,25,2
77,12,4
23,8,3
833,43,2
346,23,2
594,36,2
682,26,2
185,33,4
582,46,2
179,1,4
64,30,3
943,24,2
307,51,1
577,28,3
620,49,3
928,42,4
363,28,3
814,35,2
213,48,4
530,21,4
727,22,3
904,35,3
647,40,3
