557,41,2
646,34,5
933,18,3
643,46,4
308,37,1
271,37,2
223,37,2
0,47,3
771,35,3
521,22,2
443,28,3
186,7,2
49,37,1
605,38,3
934,34,1
854,9,2
531,31,3
603,31,2
774,3,3
699,50,4
282,26,2
763,5,4
530,30,4
939,46,2
463,42,2
283,30,1
773,38,2
607,14,2
138,24,1
150,27,3
305,41,3
441,47,2
316,47,2
424,46,3
182,40,3
45,36,3
279,1,3
567,13,2
270,51,3
114,35,2
29,46,5
842,37,2
965,13,3
970,33,3
222,34,2
492,8,1
939,38,3
25,42,3
257,39,1
945,33,1
716,21,3
190,7,5
498,10,3
804,24,3
681,28,1
472,49,2
673,16,3
728,0,3
246,28,2
730,19,2
36,12,3
856,19,4
137,44,3
660,19,3
676,49,3
193,29,4
833,21,4
538,42,2
839,44,3
121,42,1
368,22,2
490,0,3
409,2,2
969,2,1
425,42,1
934,31,4
427,41,4
294,37,2
669,16,3
498,27,2
730,42,3
544,10,2
668,37,2
518,27,2
689,32,2
946,36,3
460,48,2
535,48,3
828,48,4
892,42,3
559,4,3
398,4,3
669,29,2
239,44,2
559,17,2
303,39,3
791,11,2
768,24,2
520,13,4
802,19,2
730,32,1
918,40,1
924,41,3
635,2,2
478,2,4
21,1,2
517,25,2
743,12,3
691,24,1
889,16,2
950,14,4
292,6,2
614,33,3
444,43,1
706,18,2
587,47,2
859,11,2
563,6,2
257,9,2
325,39,3
597,29,4
321,31,2
511,45,3
957,34,4
403,44,3
637,21,3
827,3,2
286,23,3
83,3,4
630,42,3
409,23,2
151,10,3
858,7,2
948,19,3
403,32,1
227,5,2
219,49,2
852,16,4
117,33,2
846,35,3
188,19,4
667,19,2
282,36,1
533,11,2
249,13,2
640,23,3
875,19,2
717,14,1
309,33,2
110,29,3
784,51,1
522,0,1
338,41,3
636,46,2
950,28,2
769,46,2
472,5,3
545,35,1
753,9,3
215,6,3
988,20,2
698,7,2
350,36,1
868,45,2
675,50,2
470,8,4
300,49,2
609,38,3
323,16,4
76,29,3
225,5,4
770,3,4
143,30,3
97,25,4
988,34,3
445,32,2
727,29,3
939,6,5
400,2,2
146,45,3
209,11,4
538,45,4
186,21,1
496,2,1
930,38,3
848,7,4
873,41,2
611,21,2
71,18,3
814,9,1
251,26,1
217,18,3
813,12,3
915,15,2
966,25,1
114,15,4
80,0,2
210,15,1
952,19,1
378,0,3
222,13,5
172,15,2
804,49,3
20,51,2
294,38,3
478,7,1
106,26,4
456,17,2
478,24,2
880,45,2
374,48,3
247,12,2
478,26,1
862,5,3
750,1,3
683,39,2
219,50,1
797,2,2
65,23,2
246,26,1
419,0,3
130,42,2
992,35,3
512,35,1
927,24,2
69,43,3
564,50,3
41,11,3
432,1,1
49,29,3
395,50,3
596,15,4
426,34,3
440,16,3
704,23,1
657,27,3
306,7,2
379,1,2
169,12,4
579,34,3
647,12,2
650,48,2
364,48,3
885,51,4
144,19,3
498,43,3
522,37,4
827,11,5
220,22,2
771,41,3
863,17,1
200,13,2
510,35,4
414,18,3
11,6,2
577,38,1
654,3,1
602,39,2
191,3,2
700,46,3
741,40,2
695,19,2
988,44,2
496,28,3
858,0,1
662,7,2
32,38,3
110,22,2
354,13,4
470,2,2
630,25,5
164,28,3
548,10,3
753,32,2
238,45,2
87,22,1
615,1,3
747,46,2
489,51,2
967,51,2
580,11,1
799,3,3
344,36,1
637,45,1
235,15,3
703,41,2
487,29,3
244,34,4
200,11,2
256,47,2
814,20,2
477,34,3
850,29,4
913,27,1
575,1,2
974,20,3
462,16,4
869,8,3
856,14,2
685,33,3
945,24,3
669,15,4
862,14,4
551,31,4
751,38,4
516,34,3
403,16,3
411,35,2
877,2,2
939,5,4
418,46,4
811,1,2
783,29,3
737,3,2
133,13,4
426,21,2
770,5,4
419,18,3
530,50,1
666,51,2
377,34,1
593,9,4
125,5,3
479,34,4
185,34,3
459,28,3
494,12,2
969,35,4
177,32,2
470,6,3
583,35,3
416,24,3
692,28,3
853,39,4
410,38,5
551,28,3
445,44,2
541,39,3
350,7,2
790,28,3
507,31,4
967,43,2
714,37,3
955,7,2
903,29,2
181,46,3
477,35,1
406,30,2
36,51,3
947,47,4
630,17,3
749,26,3
673,9,2
609,50,3
883,47,2
617,7,3
782,11,3
830,42,3
1,8,2
530,25,2
751,51,3
627,29,2
331,4,1
919,51,2
229,2,4
942,39,3
367,13,3
256,35,4
4,25,4
698,25,3
556,2,4
16,40,1
17,41,2
253,2,1
119,3,2
173,45,2
320,30,3
561,1,2
5,49,5
172,39,2
446,29,1
545,25,1
70,19,3
802,41,4
68,28,3
344,39,1
329,31,1
954,33,5
619,24,2
28,31,3
173,17,1
318,0,2
998,4,2
868,4,3
765,26,1
215,15,1
675,20,2
833,1,3
428,21,2
683,8,2
433,30,2
678,27,2
413,39,2
827,26,3
360,22,1
626,38,2
32,45,2
227,32,1
149,31,2
435,11,3
520,37,3
5,41,3
944,3,2
623,41,1
544,13,1
962,11,4
547,37,3
764,9,3
739,40,1
67,1,5
380,5,4
437,3,2
500,38,3
782,46,3
118,50,3
807,49,2
604,24,2
772,4,4
539,19,4
249,1,2
938,21,3
537,19,2
581,5,2
330,43,4
403,21,2
88,17,3
238,21,1
707,44,4
288,18,3
657,10,2
48,29,2
258,40,3
624,11,4
717,25,2
335,1,3
597,9,2
937,16,3
54,34,3
643,51,2
700,32,3
282,30,2
311,20,3
966,34,3
466,44,4
490,6,3
179,11,3
723,32,3
296,10,4
675,0,1
333,11,2
197,33,4
494,40,2
607,28,2
146,31,1
386,28,2
569,20,3
88,26,3
764,42,4
121,16,3
684,11,2
299,5,2
512,37,2
454,30,2
722,26,3
617,39,2
340,49,4
48,16,3
75,22,4
554,34,3
433,45,4
246,18,3
333,17,2
880,38,3
902,23,3
679,34,3
539,11,1
746,32,4
659,33,1
395,24,1
978,18,3
348,34,2
165,49,3
959,29,3
960,24,3
649,7,2
388,38,4
395,38,4
98,15,2
526,34,2
311,23,3
722,41,3
370,18,1
8,27,3
563,36,4
630,28,2
735,44,3
853,44,3
96,36,2
708,48,2
945,3,2
532,32,2
210,24,3
846,16,1
572,46,4
724,45,2
433,0,3
926,36,1
458,40,2
285,21,2
587,38,3
887,48,4
146,6,3
93,34,2
490,46,2
25,16,2
672,20,2
295,13,2
594,46,2
283,25,1
160,49,4
382,36,4
624,14,2
804,17,1
198,49,1
621,36,1
45,49,3
728,37,2
887,46,3
678,25,1
136,26,5
415,29,1
806,35,2
634,28,4
683,14,1
375,27,1
125,23,2
909,9,3
359,15,2
605,31,2
632,6,3
846,48,4
678,46,2
532,14,3
356,41,1
807,7,4
764,46,2
768,6,3
566,49,2
642,32,3
702,22,3
910,18,2
883,5,2
604,35,4
96,5,3
386,48,2
568,43,3
681,14,4
382,34,2
852,40,4
282,27,3
566,37,4
217,16,4
712,39,2
823,46,3
8,18,3
594,25,3
748,44,2
516,7,2
882,26,4
569,45,3
132,35,2
260,46,1
485,32,4
727,20,2
365,9,2
897,16,3
457,21,3
78,31,2
666,25,4
148,7,3
954,17,1
576,12,2
10,27,2
59,5,3
137,38,2
738,46,4
287,36,2
496,6,2
104,10,3
159,2,3
323,23,4
699,37,1
75,40,3
644,23,1
646,44,2
369,32,2
612,33,3
656,51,1
347,44,2
459,9,3
855,13,2
182,51,4
258,20,2
763,6,3
109,45,3
496,26,3
291,4,1
92,43,3
930,10,2
349,20,3
138,7,2
449,16,4
514,36,3
849,37,3
373,44,2
186,10,2
903,27,1
641,8,2
39,40,2
560,46,1
968,49,2
221,48,2
582,47,2
473,35,4
711,5,2
298,14,4
499,11,2
447,17,3
977,14,3
281,41,4
108,38,3
561,33,1
47,34,4
492,34,2
339,39,2
826,2,2
691,4,3
496,17,1
824,14,3
160,28,3
698,42,3
292,2,1
822,32,4
610,10,1
14,43,3
352,25,1
23,50,3
386,7,1
247,26,2
187,22,3
892,30,1
577,32,1
732,0,3
779,44,4
665,33,3
662,1,3
573,2,4
725,35,1
214,22,1
819,50,2
815,5,3
569,6,4
792,14,1
14,25,1
644,5,2
590,1,3
670,29,3
611,5,3
276,2,2
392,34,2
133,29,2
72,31,1
79,38,3
836,37,1
809,45,4
325,35,3
748,9,1
836,22,2
191,16,4
208,44,3
692,27,4
71,27,3
478,32,2
964,39,3
138,9,3
18,33,3
303,15,5
968,5,3
777,25,3
949,50,2
813,49,3
659,15,1
909,44,3
679,9,3
864,25,1
116,16,2
967,47,2
60,0,2
380,42,2
53,1,3
13,31,2
757,11,3
369,14,1
551,40,4
579,25,2
314,5,2
442,7,3
866,43,2
916,30,3
447,42,3
784,29,3
868,17,3
577,11,1
896,7,2
159,12,3
952,17,2
177,31,4
314,50,2
77,43,4
178,11,3
448,43,1
516,5,2
746,5,2
9,15,1
153,27,2
330,46,4
58,0,4
945,5,2
308,28,4
440,5,1
603,13,3
86,10,3
271,8,4
378,4,2
939,29,2
833,28,2
299,35,4
276,1,4
143,33,1
171,26,2
592,47,5
668,11,2
270,17,2
913,30,1
544,32,3
883,14,2
391,32,2
713,15,4
321,34,2
896,14,2
573,14,2
261,43,1
428,23,5
804,28,1
519,2,3
3,31,1
309,42,1
173,40,3
423,50,2
762,5,4
32,22,3
313,14,3
776,17,4
566,45,4
714,48,2
537,2,2
477,44,3
588,40,2
104,49,3
860,23,4
792,33,3
301,18,1
87,31,1
520,26,3
330,19,2
366,29,2
568,48,2
852,13,2
484,4,3
539,44,2
152,15,2
414,2,3
359,2,1
484,13,3
737,7,1
691,8,2
433,13,3
679,7,4
666,14,4
565,4,3
793,48,3
306,35,3
910,51,3
529,6,2
9,30,1
963,28,4
521,47,3
629,45,2
793,6,2
674,11,3
221,27,3
474,32,1
224,33,4
430,16,2
9,44,2
856,37,3
701,34,4
263,46,4
272,48,3
729,46,4
638,19,3
561,26,1
490,10,4
137,19,3
909,14,4
455,45,2
562,9,2
518,32,2
652,30,2
283,2,4
582,17,2
614,24,4
866,42,2
713,18,2
307,35,3
788,50,4
36,46,2
477,51,2
96,45,2
23,14,3
850,37,3
769,17,2
89,35,1
678,6,4
469,20,1
560,21,5
34,2,2
857,9,1
219,4,2
308,38,3
505,2,2
687,33,2
951,43,2
866,46,2
359,25,2
208,22,5
264,30,4
158,45,1
178,26,3
381,6,1
30,12,2
964,2,2
931,51,2
13,23,3
12,19,1
299,20,1
173,38,2
534,43,3
704,0,3
810,4,1
793,23,5
321,4,1
449,31,1
453,2,2
826,46,3
314,47,2
972,27,2
398,32,3
706,31,1
622,32,1
931,42,4
204,34,2
575,32,4
659,50,5
412,9,3
110,4,1
760,48,3
751,8,3
200,10,2
800,14,3
217,12,2
824,21,2
172,43,1
672,21,2
94,18,3
544,19,2
367,4,2
270,43,3
873,2,4
969,27,3
658,18,2
541,12,2
781,3,3
436,51,3
11,10,3
90,13,5
381,12,2
858,16,2
703,2,4
865,40,3
60,44,4
228,34,4
617,37,1
499,32,1
159,37,2
808,34,2
151,12,2
812,43,2
530,4,3
910,31,3
612,48,2
2,7,3
659,29,2
242,48,2
269,13,3
616,32,3
727,5,2
985,6,2
164,33,4
246,19,3
605,8,5
688,47,3
225,17,2
175,5,4
329,7,2
847,26,3
655,43,2
417,39,3
144,47,1
253,23,5
384,28,3
921,39,5
513,14,3
585,1,1
895,18,2
203,35,3
788,38,2
482,33,2
584,50,3
799,49,3
211,25,3
914,19,2
497,19,2
816,7,1
278,39,4
708,50,1
915,13,3
146,34,2
632,4,3
614,21,1
154,8,2
139,43,1
168,38,2
429,40,2
556,45,4
757,44,4
565,32,2
650,21,3
827,9,2
806,21,2
600,19,3
623,39,2
308,34,4
842,25,1
505,50,2
335,21,1
83,44,4
42,48,2
187,43,2
366,38,3
599,10,1
556,24,4
921,5,2
855,16,1
703,4,3
40,5,3
740,0,4
95,22,2
127,9,1
993,8,4
651,46,2
514,30,2
596,40,3
561,48,2
919,14,2
413,21,2
567,5,2
427,5,2
408,1,4
551,22,2
122,9,2
953,48,3
407,36,1
883,7,2
439,39,3
310,36,3
431,12,2
341,23,1
871,38,2
96,14,3
895,43,2
30,7,1
888,20,1
659,51,3
18,27,4
954,30,3
484,9,1
974,6,3
500,3,3
795,16,3
888,49,1
234,2,2
904,46,2
630,12,3
894,6,4
15,6,3
532,31,2
402,43,1
937,32,2
887,3,3
125,0,3
346,43,3
933,36,4
709,38,2
21,47,1
336,12,4
571,35,3
635,8,4
419,2,1
583,12,4
351,23,3
867,7,2
491,7,4
725,9,3
861,49,2
415,18,2
899,11,4
996,8,3
959,14,3
99,13,2
450,44,1
984,30,3
666,20,3
991,8,2
520,1,3
977,44,3
713,5,2
572,40,1
198,18,2
565,18,2
303,50,3
495,13,1
854,23,3
359,37,2
394,37,3
18,12,2
413,4,1
172,19,3
143,39,2
128,5,3
106,43,1
949,37,1
853,19,4
331,35,2
423,15,4
658,8,3
122,48,3
512,5,3
323,30,3
303,44,3
282,33,3
892,16,3
656,13,3
189,35,2
809,43,3
657,19,3
623,7,4
509,0,2
926,29,3
677,17,2
791,46,3
292,44,4
768,36,3
20,31,5
14,7,1
818,19,2
86,26,1
56,4,3
772,1,3
304,17,2
643,23,2
534,40,1
894,22,3
754,34,1
638,7,3
478,4,4
555,25,2
829,13,2
22,3,4
250,27,3
414,33,4
222,36,1
861,0,1
596,11,3
169,9,1
56,34,3
21,5,4
803,8,2
453,16,3
994,33,3
979,30,2
685,8,1
54,8,3
344,30,2
520,4,3
560,15,3
109,5,3
121,34,1
842,50,4
243,42,2
679,22,3
392,41,3
734,14,1
545,3,5
247,33,2
23,39,4
518,50,2
287,14,1
645,36,1
748,5,3
932,33,1
183,32,1
330,17,4
600,25,2
405,29,2
236,50,1
938,27,3
308,33,5
42,20,2
510,41,2
920,25,2
168,3,2
474,21,3
96,42,1
258,17,1
439,26,3
254,31,3
921,21,2
93,25,2
741,23,1
735,6,2
941,12,2
787,15,3
972,20,2
76,20,3
904,17,3
566,39,4
655,47,4
622,24,1
586,50,4
716,11,3
304,20,3
493,29,2
462,38,2
547,36,4
504,48,1
181,48,4
695,45,3
199,38,3
733,34,2
762,23,2
515,16,3
897,0,1
508,38,3
949,3,3
882,30,2
190,5,3
897,35,2
833,44,2
21,12,2
407,9,2
524,10,2
990,32,3
174,7,2
411,21,3
168,6,2
565,16,2
902,29,2
263,29,2
939,31,3
499,10,1
806,17,5
434,38,4
136,19,2
829,39,1
617,9,3
303,4,1
700,38,1
749,28,2
475,50,4
425,13,2
212,16,3
436,25,3
121,45,2
592,3,2
463,25,2
582,37,1
415,4,3
715,8,3
957,48,1
575,16,1
816,15,4
51,27,2
920,7,1
605,1,1
706,42,2
18,23,3
186,40,3
199,39,3
6,16,2
443,33,2
387,0,4
219,45,1
972,26,3
991,15,2
959,8,1
861,2,4
67,37,3
318,14,4
595,6,2
926,23,1
526,41,2
38,29,1
731,15,2
967,2,1
303,22,1
102,50,1
704,10,4
238,43,2
86,45,2
94,21,2
819,45,1
423,5,2
907,23,1
990,0,3
889,8,4
321,5,2
692,4,3
483,6,3
46,27,2
272,20,3
727,13,2
933,9,3
255,25,3
772,16,3
684,21,1
96,41,3
761,4,2
799,36,2
531,25,2
742,50,3
847,16,2
448,17,1
383,9,2
567,27,2
170,45,3
297,4,1
755,40,3
900,34,2
415,14,2
462,4,3
230,21,4
735,20,2
399,24,5
480,7,1
980,21,2
966,15,4
899,40,2
851,25,1
922,31,2
105,9,3
73,46,3
446,11,2
934,26,2
598,47,3
342,37,2
726,17,1
707,27,2
409,14,2
148,49,3
717,46,3
926,1,4
368,4,1
409,33,3
941,14,4
115,1,3
296,35,3
261,47,2
572,0,3
720,3,3
8,30,3
56,51,2
925,32,2
645,24,3
441,46,4
863,48,4
934,28,1
938,46,2
995,31,4
630,22,2
79,15,2
151,32,2
370,7,3
369,0,1
17,48,5
718,38,4
134,21,1
800,3,3
9,4,1
574,49,1
903,23,1
388,14,3
458,24,4
768,26,1
91,32,2
668,7,2
812,38,1
452,42,1
106,42,3
399,14,1
944,18,4
527,21,3
785,43,1
535,35,2
464,1,2
322,32,2
902,14,3
724,24,3
174,40,2
495,11,2
750,43,1
300,32,3
145,36,2
256,21,1
548,24,3
244,25,2
758,43,3
324,4,4
705,48,2
512,36,4
952,1,4
595,24,2
10,47,2
742,49,2
722,1,3
72,47,3
699,4,2
82,20,3
573,12,3
174,6,1
263,35,1
764,23,1
453,18,1
929,42,3
497,14,2
522,50,1
370,36,2
921,37,3
430,15,2
37,38,1
830,39,3
892,22,4
154,13,3
461,4,2
911,18,3
454,43,2
568,18,2
856,26,2
317,19,2
559,16,2
238,4,3
174,2,3
445,7,3
179,20,2
707,16,3
805,12,3
276,18,1
979,16,3
355,38,3
12,29,2
139,0,3
751,40,1
957,31,2
936,0,4
932,30,3
534,23,3
778,29,2
256,25,2
842,27,2
753,29,2
744,43,1
22,11,1
569,24,2
168,47,3
341,37,2
680,14,1
104,32,4
831,7,3
580,48,3
979,32,4
534,42,2
401,36,2
255,48,2
298,10,2
627,15,3
228,28,2
784,33,1
789,48,4
579,28,3
469,24,2
772,42,3
748,47,3
547,1,2
703,38,5
812,21,5
288,34,1
192,30,3
442,6,4
691,6,2
917,15,2
947,48,3
357,11,1
399,18,2
592,44,2
292,11,2
569,18,3
712,12,2
270,2,4
105,38,3
701,3,2
230,35,3
492,4,4
440,23,2
510,13,2
497,40,1
190,45,3
621,29,3
1,25,2
232,47,3
357,18,2
160,33,3
889,5,3
564,0,4
310,51,4
360,34,3
35,32,4
830,28,2
535,9,2
445,26,1
657,46,1
648,48,2
770,8,2
390,48,5
447,7,2
106,15,4
644,26,4
328,22,2
986,48,2
374,50,2
359,10,2
485,45,2
525,48,2
479,38,2
379,44,3
73,25,4
776,19,4
489,12,2
343,6,3
178,46,2
664,15,3
551,13,3
749,20,3
413,29,3
446,16,1
223,33,3
200,48,2
768,13,4
5,44,4
477,20,3
815,13,3
857,3,2
930,47,3
812,0,3
951,19,1
122,18,2
198,3,2
595,11,3
218,47,3
765,45,2
484,36,2
513,49,2
474,12,4
648,26,2
287,24,3
541,45,3
446,2,1
480,17,2
687,47,2
17,47,2
12,6,1
91,22,2
313,39,2
985,20,2
526,19,3
224,5,2
73,18,1
572,27,3
38,37,4
526,12,3
575,38,2
373,35,1
674,0,5
631,34,1
49,26,3
752,23,2
521,33,2
210,18,3
333,20,2
951,8,1
294,10,3
856,31,4
139,10,1
974,33,2
176,17,3
620,27,2
752,45,2
344,33,3
740,34,2
494,1,2
688,45,3
241,41,2
155,24,4
552,34,3
686,5,3
441,51,5
68,32,1
981,11,3
895,23,4
442,19,1
711,40,3
232,15,3
138,22,2
472,1,4
802,26,2
748,25,1
866,7,2
272,6,1
312,10,2
763,13,1
240,43,3
433,34,2
638,16,1
778,1,3
804,29,4
394,7,2
206,3,3
170,21,2
592,11,2
287,33,3
624,49,2
227,45,2
220,42,4
927,15,3
148,47,3
555,32,2
74,50,4
314,41,1
371,29,2
108,1,3
590,26,1
518,3,2
642,1,3
485,21,2
66,32,2
780,36,3
661,49,2
275,48,4
452,29,3
970,10,3
860,9,2
591,31,3
960,46,3
994,10,4
178,1,3
599,0,3
635,45,4
492,24,3
39,22,4
23,51,1
124,23,1
323,33,2
333,9,2
41,17,3
724,27,3
832,17,3
429,45,4
871,44,1
669,30,2
353,40,2
275,11,2
941,39,4
360,21,2
787,49,3
543,19,4
899,28,3
526,37,3
866,36,4
724,32,1
786,16,3
433,38,3
177,29,2
241,30,2
130,49,4
177,16,4
3,24,1
439,33,3
420,38,5
915,28,4
340,4,1
585,49,2
641,41,1
942,1,2
850,2,3
612,8,3
661,35,4
224,41,2
428,44,3
691,14,3
913,14,5
209,26,2
494,23,4
773,13,2
553,6,5
254,22,3
964,15,3
980,20,3
192,50,3
97,44,3
27,17,4
694,31,3
873,46,1
978,37,2
270,45,2
678,29,2
450,38,2
853,1,1
859,48,2
42,42,2
281,50,1
311,46,4
52,18,2
369,13,1
238,29,4
246,35,3
153,26,2
73,32,1
972,24,3
441,36,3
249,28,2
836,23,1
136,29,1
838,24,3
254,0,3
869,24,4
919,33,2
511,37,4
542,48,2
855,0,1
360,3,2
184,26,4
132,23,4
568,44,3
595,42,1
442,4,3
523,13,1
190,22,4
533,20,2
867,30,2
281,3,2
167,41,3
589,10,2
570,29,2
66,17,4
570,21,4
237,2,4
873,47,3
730,49,4
927,17,2
478,22,3
825,5,2
125,40,3
488,6,3
803,48,5
913,46,4
461,49,4
401,15,4
468,36,3
802,40,2
118,32,4
894,2,4
305,37,5
998,45,1
262,35,2
814,2,3
515,17,2
445,29,3
512,2,2
396,23,2
6,13,4
287,0,3
61,26,3
604,41,3
12,31,2
716,41,2
879,31,3
5,48,3
957,14,1
131,33,4
582,35,2
113,37,4
436,45,1
55,50,2
8,7,1
877,3,3
941,17,4
876,26,3
697,36,2
669,39,4
88,7,4
154,20,2
756,46,2
884,47,1
420,3,1
358,9,4
753,23,4
524,9,3
310,18,1
558,0,3
412,25,3
780,28,2
412,7,1
174,22,3
919,17,3
447,8,1
551,27,5
736,7,1
921,28,3
622,40,3
305,17,1
769,14,4
534,47,1
279,38,2
991,33,3
131,13,1
778,6,2
787,28,3
219,46,2
548,21,2
5,47,2
673,38,3
97,42,3
171,13,1
721,39,3
628,19,3
101,7,3
861,31,4
502,30,3
432,48,1
351,5,3
517,34,1
573,29,2
243,2,3
122,14,2
868,2,3
239,40,3
367,44,3
38,35,3
747,9,1
401,40,2
831,29,2
747,17,1
72,14,4
220,19,3
646,12,1
636,48,2
139,36,1
362,36,2
970,40,1
243,15,1
871,34,3
0,26,4
568,5,1
89,16,1
405,32,3
357,2,2
938,26,3
264,0,4
149,11,1
99,3,1
89,27,2
333,16,2
895,35,2
249,0,2
794,34,4
849,50,1
249,8,1
464,7,1
795,25,2
4,12,2
813,8,1
284,14,2
411,5,2
845,41,2
914,44,2
834,23,1
405,26,1
524,15,3
230,5,1
259,22,2
496,30,2
28,37,3
43,19,2
39,19,1
231,51,2
763,41,1
394,42,2
655,28,2
73,40,2
308,7,3
670,48,1
524,34,2
867,20,2
525,28,3
50,46,2
530,0,2
806,22,2
172,17,2
400,33,1
255,4,2
85,39,2
729,47,1
148,44,3
808,39,3
642,9,3
802,21,3
83,6,3
877,11,2
782,37,3
183,13,2
112,1,4
242,11,3
99,40,3
442,0,1
213,20,3
646,5,3
26,5,3
373,21,2
909,28,3
507,46,2
211,39,4
10,22,2
691,44,1
654,21,3
70,47,3
712,11,2
13,43,2
783,30,3
836,32,2
345,3,3
658,51,2
365,6,3
660,49,1
